Current,frequency,amplitude,phase,I,Q
0.0,200000000.0,-51.55895544722369,-0.3585111992240102,0.002474702661857009,-0.0009272811585105956
0.0,205000000.0,-58.332107203153555,-0.1568003712504821,0.001196833560243249,-0.00018921721493825316
0.0,210000000.0,-53.14747280173873,-0.027365799891329368,0.002200207905843854,-6.022548404871486e-05
0.0,215000000.0,-53.607675280709195,-0.06963718748781834,0.00208239140920341,-0.0001452467404305935
0.0,220000000.0,-51.398111309039045,-0.14683217092391032,0.0026631515938788652,-0.00039387098513543606
0.0,225000000.0,-52.15607562115541,-0.4502602744849028,0.0022212620824575424,-0.001073705032467842
0.0,230000000.0,-50.76609364461912,-0.523154983571542,0.0025080556515604258,-0.0014465429121628404
0.0,235000000.0,-51.927170759333094,-0.5494061895542911,0.002160261617973447,-0.0013227033196017146
0.0,240000000.0,-49.555302441521206,-0.15523720546286726,0.0032883707899600267,-0.0005146180046722293
0.0,245000000.0,-53.38770625040362,-0.5215237961157639,0.001856369199231267,-0.001066645490936935
0.0,250000000.0,-50.26365815630864,-0.5939602208292935,0.0025423222687095404,-0.0017168468330055475
0.0,255000000.0,-52.759917852658724,-0.5445295171629004,0.0019686054438352585,-0.0011921942932531238
0.0,260000000.0,-53.46296300796578,-0.19744680926943448,0.002081281039863825,-0.00041636714013293386
0.0,265000000.0,-51.73665559079297,-0.17834777375904354,0.0025481400080025196,-0.0004593356279656291
0.0,270000000.0,-50.972758226745626,-0.3367534037305715,0.0026684370823204517,-0.0009341883705928922
0.0,275000000.0,-52.67621359836332,-0.9583838012874519,0.0013357916614040732,-0.0019014396239072084
0.0,280000000.0,-55.01335666000014,-0.5119352418440622,0.0015479185385629535,-0.0008697788580320776
0.0,285000000.0,-54.580987822364186,0.1867465205705963,0.0018337212968617678,0.00034647819120436907
0.0,290000000.0,-54.60883823714547,0.6564007208043503,0.0014736338052898645,0.00113521923776716
0.0,295000000.0,-53.99135566118485,-0.2651250608697165,0.0019274646183475852,-0.0005233390838839114
0.0,300000000.0,-52.01149495399725,-0.37066551504176315,0.002338198944926262,-0.0009086919017136097
0.0,305000000.0,-51.851443687826794,-0.03869037289879152,0.0025533048901706934,-9.883764141704887e-05
0.0,310000000.0,-49.3902653273605,-0.04498340333247067,0.0033888097386807203,-0.0001525430998299271
0.0,315000000.0,-56.54234187053312,-0.05862448422681968,0.0014864016557112336,-8.723949576960877e-05
0.0,320000000.0,-51.74669083289977,-0.4046313835064889,0.002377376426011324,-0.0010181429097428918
0.0,325000000.0,-48.70063827755943,-0.22971716547451243,0.0035760782193392515,-0.0008362481603398919
0.0,330000000.0,-51.516767335474114,-0.12612520852654277,0.0026344996877014637,-0.00033405001158826053
0.0,335000000.0,-51.309491939770304,-0.421904695155191,0.002481236355379224,-0.0011137253604829311
0.0,340000000.0,-51.412689905750526,-0.42086609208711556,0.0024530726950615644,-0.0010980241931974888
0.0,345000000.0,-51.539795760664916,-0.34196741330735436,0.0024952020030468702,-0.0008881721878424287
0.0,350000000.0,-53.69832792468844,-0.033280418712479144,0.002064633881673217,-6.873725942568853e-05
0.0,355000000.0,-52.18267603080213,-0.4568190451742101,0.0022074016742408276,-0.0010849229292944074
0.0,360000000.0,-51.195628497059566,-0.3913709728185019,0.0025472547858953476,-0.0010511461878195405
0.0,365000000.0,-51.712677333747365,-0.397624001421808,0.002393808215856552,-0.0010053882142528892
0.0,370000000.0,-50.147584221022036,0.007840054494133468,0.003108904929831624,2.4374483473366126e-05
0.0,375000000.0,-50.947643975482215,-0.30913812274945135,0.0027010126505047083,-0.0008626425405964255
0.0,380000000.0,-53.97618072783015,-0.18075563923723298,0.001968145603314042,-0.0003596791939344257
0.0,385000000.0,-50.130380543617015,-0.08589226021374785,0.003103680443018675,-0.0002672396367415786
0.0,390000000.0,-52.726739884156885,-0.6644754616184763,0.001818738877773285,-0.001424620277248323
0.0,395000000.0,-61.24647645135697,0.8894380941325403,0.000545647693797946,0.0006728829466737807
